1610612765.0, 0.44, 0.273, 0.833, 11.0, 25.0, 26.0, 7.0, 6.0, 14.0, 15.0, 104.0, 0.0, 1610612737.0, 0.511, 0.375, 0.857, 10.0, 39.0, 24.0, 11.0, 3.0, 13.0, 19.0, 122.0, 1.0, 2
1610612739.0, 0.416, 0.25, 0.741, 12.0, 42.0, 23.0, 6.0, 6.0, 10.0, 16.0, 101.0, 0.0, 1610612737.0, 0.384, 0.294, 0.6, 17.0, 37.0, 20.0, 5.0, 3.0, 9.0, 23.0, 95.0, 1.0, 1
1610612742.0, 0.333, 0.302, 0.923, 10.0, 40.0, 16.0, 7.0, 3.0, 15.0, 21.0, 87.0, 0.0, 1610612737.0, 0.479, 0.429, 0.889, 6.0, 49.0, 31.0, 8.0, 9.0, 13.0, 16.0, 113.0, 1.0, 2
1610612741.0, 0.506, 0.414, 0.8, 7.0, 25.0, 31.0, 3.0, 3.0, 6.0, 19.0, 112.0, 0.0, 1610612738.0, 0.489, 0.346, 0.895, 17.0, 33.0, 27.0, 6.0, 6.0, 11.0, 15.0, 114.0, 1.0, 2
1610612755.0, 0.447, 0.341, 0.84, 7.0, 33.0, 26.0, 12.0, 4.0, 9.0, 19.0, 111.0, 0.0, 1610612738.0, 0.474, 0.355, 0.778, 7.0, 37.0, 20.0, 4.0, 4.0, 20.0, 21.0, 99.0, 1.0, 1
1610612754.0, 0.465, 0.194, 0.65, 11.0, 26.0, 27.0, 6.0, 5.0, 11.0, 24.0, 100.0, 0.0, 1610612738.0, 0.513, 0.474, 0.84, 7.0, 30.0, 23.0, 6.0, 5.0, 11.0, 22.0, 119.0, 1.0, 2
1610612754.0, 0.383, 0.297, 0.882, 10.0, 37.0, 22.0, 10.0, 6.0, 17.0, 21.0, 98.0, 0.0, 1610612738.0, 0.398, 0.286, 0.821, 12.0, 41.0, 17.0, 10.0, 6.0, 20.0, 19.0, 101.0, 1.0, 2
1610612752.0, 0.367, 0.355, 0.4, 11.0, 29.0, 13.0, 8.0, 4.0, 12.0, 15.0, 75.0, 0.0, 1610612738.0, 0.474, 0.414, 0.882, 9.0, 36.0, 26.0, 8.0, 8.0, 10.0, 15.0, 99.0, 1.0, 2
1610612752.0, 0.444, 0.5, 0.667, 11.0, 31.0, 23.0, 8.0, 1.0, 8.0, 17.0, 108.0, 0.0, 1610612738.0, 0.475, 0.378, 0.923, 8.0, 30.0, 22.0, 5.0, 10.0, 12.0, 16.0, 105.0, 1.0, 1
1610612759.0, 0.477, 0.385, 1.0, 12.0, 36.0, 20.0, 6.0, 5.0, 17.0, 13.0, 99.0, 0.0, 1610612738.0, 0.444, 0.321, 0.889, 13.0, 28.0, 19.0, 10.0, 9.0, 8.0, 12.0, 97.0, 1.0, 1
1610612753.0, 0.421, 0.333, 0.815, 10.0, 35.0, 17.0, 12.0, 3.0, 14.0, 24.0, 111.0, 0.0, 1610612738.0, 0.453, 0.361, 0.893, 9.0, 37.0, 25.0, 5.0, 10.0, 21.0, 23.0, 116.0, 1.0, 2
1610612756.0, 0.41, 0.314, 0.938, 15.0, 22.0, 20.0, 10.0, 2.0, 9.0, 21.0, 108.0, 0.0, 1610612738.0, 0.542, 0.37, 0.885, 13.0, 38.0, 28.0, 6.0, 7.0, 17.0, 18.0, 123.0, 1.0, 2
1610612746.0, 0.407, 0.393, 0.824, 9.0, 40.0, 17.0, 5.0, 4.0, 14.0, 12.0, 91.0, 0.0, 1610612738.0, 0.347, 0.095, 0.727, 21.0, 29.0, 19.0, 8.0, 8.0, 8.0, 16.0, 82.0, 1.0, 1
1610612750.0, 0.444, 0.412, 0.737, 11.0, 42.0, 30.0, 7.0, 5.0, 14.0, 17.0, 108.0, 0.0, 1610612738.0, 0.371, 0.34, 0.75, 15.0, 38.0, 23.0, 8.0, 10.0, 14.0, 16.0, 103.0, 1.0, 1
1610612749.0, 0.473, 0.364, 0.704, 15.0, 33.0, 24.0, 7.0, 6.0, 13.0, 20.0, 117.0, 0.0, 1610612738.0, 0.427, 0.378, 0.833, 11.0, 33.0, 24.0, 9.0, 8.0, 14.0, 23.0, 113.0, 1.0, 1
