'TEAM_ID', 'FGA', 'FG_PCT', 'FG3A', 'FG3_PCT', 'FTA', 'FT_PCT', 'OREB', 'DREB', 'AST', 'STL', 'BLK', 'TO', 'PF', 'PTS', 'HOME', 'TEAM_ID_O', 'FGA_O', 'FG_PCT_O', 'FG3A_O', 'FG3_PCT_O', 'FTA_O', 'FT_PCT_O', 'OREB_O', 'DREB_O', 'AST_O', 'STL_O', 'BLK_O', 'TO_O', 'PF_O', 'PTS_O', 'HOME_O'
1610612755.0, 82.0, 0.341, 7.0, 0.286, 24.0, 0.625, 12.0, 27.0, 17.0, 6.0, 2.0, 9.0, 23.0, 73.0, 0.0, 1610612766.0, 80.0, 0.388, 12.0, 0.417, 27.0, 0.778, 19.0, 41.0, 26.0, 3.0, 13.0, 19.0, 24.0, 88.0, 1.0, 2
1610612755.0, 75.0, 0.467, 13.0, 0.385, 32.0, 0.875, 9.0, 28.0, 23.0, 10.0, 4.0, 18.0, 21.0, 103.0, 0.0, 1610612765.0, 89.0, 0.416, 10.0, 0.3, 20.0, 0.85, 20.0, 25.0, 18.0, 11.0, 5.0, 21.0, 32.0, 94.0, 1.0, 1
1610612761.0, 86.0, 0.453, 13.0, 0.385, 18.0, 0.833, 16.0, 24.0, 23.0, 10.0, 5.0, 16.0, 26.0, 98.0, 0.0, 1610612755.0, 85.0, 0.482, 11.0, 0.273, 28.0, 0.679, 17.0, 26.0, 19.0, 11.0, 10.0, 14.0, 23.0, 104.0, 1.0, 2
1610612764.0, 72.0, 0.472, 14.0, 0.214, 25.0, 0.72, 10.0, 32.0, 25.0, 10.0, 5.0, 21.0, 25.0, 89.0, 0.0, 1610612756.0, 72.0, 0.417, 13.0, 0.231, 24.0, 0.792, 6.0, 27.0, 18.0, 7.0, 5.0, 17.0, 25.0, 82.0, 1.0, 1
1610612756.0, 76.0, 0.539, 12.0, 0.583, 26.0, 0.654, 11.0, 48.0, 27.0, 4.0, 9.0, 16.0, 25.0, 106.0, 0.0, 1610612765.0, 94.0, 0.298, 9.0, 0.222, 32.0, 0.469, 20.0, 21.0, 13.0, 10.0, 5.0, 6.0, 20.0, 73.0, 1.0, 1
1610612762.0, 71.0, 0.521, 5.0, 0.6, 39.0, 0.821, 8.0, 27.0, 28.0, 9.0, 6.0, 20.0, 27.0, 109.0, 0.0, 1610612756.0, 76.0, 0.447, 18.0, 0.222, 35.0, 0.743, 12.0, 27.0, 15.0, 7.0, 3.0, 23.0, 31.0, 98.0, 1.0, 1
1610612760.0, 78.0, 0.346, 14.0, 0.429, 29.0, 0.69, 7.0, 30.0, 16.0, 10.0, 3.0, 15.0, 21.0, 80.0, 0.0, 1610612756.0, 79.0, 0.443, 17.0, 0.412, 18.0, 0.667, 8.0, 40.0, 28.0, 10.0, 5.0, 22.0, 26.0, 89.0, 1.0, 2
1610612760.0, 87.0, 0.437, 10.0, 0.5, 34.0, 0.735, 23.0, 35.0, 24.0, 12.0, 3.0, 17.0, 25.0, 106.0, 0.0, 1610612756.0, 82.0, 0.402, 21.0, 0.238, 24.0, 0.667, 14.0, 26.0, 22.0, 9.0, 3.0, 16.0, 24.0, 87.0, 1.0, 1
1610612763.0, 84.0, 0.31, 7.0, 0.286, 26.0, 0.846, 13.0, 26.0, 17.0, 10.0, 4.0, 15.0, 22.0, 76.0, 0.0, 1610612756.0, 86.0, 0.5, 14.0, 0.143, 25.0, 0.8, 10.0, 37.0, 28.0, 9.0, 8.0, 16.0, 26.0, 108.0, 1.0, 2
1610612758.0, 83.0, 0.518, 15.0, 0.533, 34.0, 0.794, 9.0, 35.0, 24.0, 6.0, 6.0, 20.0, 24.0, 121.0, 0.0, 1610612756.0, 101.0, 0.465, 9.0, 0.111, 30.0, 0.733, 17.0, 30.0, 26.0, 8.0, 6.0, 12.0, 30.0, 117.0, 1.0, 1
1610612761.0, 71.0, 0.437, 15.0, 0.533, 43.0, 0.767, 15.0, 24.0, 20.0, 4.0, 3.0, 14.0, 30.0, 103.0, 0.0, 1610612756.0, 76.0, 0.5, 10.0, 0.3, 36.0, 0.833, 9.0, 26.0, 24.0, 5.0, 2.0, 7.0, 33.0, 109.0, 1.0, 2
1610612763.0, 73.0, 0.507, 7.0, 0.143, 22.0, 0.909, 7.0, 31.0, 17.0, 6.0, 4.0, 18.0, 20.0, 95.0, 0.0, 1610612756.0, 75.0, 0.507, 12.0, 0.25, 24.0, 0.75, 4.0, 24.0, 25.0, 12.0, 3.0, 16.0, 24.0, 97.0, 1.0, 2
1610612756.0, 84.0, 0.369, 8.0, 0.5, 25.0, 0.72, 11.0, 31.0, 20.0, 8.0, 4.0, 16.0, 28.0, 84.0, 0.0, 1610612765.0, 81.0, 0.383, 8.0, 0.375, 26.0, 0.923, 14.0, 41.0, 16.0, 7.0, 7.0, 21.0, 23.0, 89.0, 1.0, 2
1610612759.0, 64.0, 0.469, 8.0, 0.25, 36.0, 0.778, 6.0, 38.0, 16.0, 5.0, 14.0, 22.0, 28.0, 90.0, 0.0, 1610612756.0, 90.0, 0.311, 16.0, 0.188, 26.0, 0.885, 13.0, 32.0, 14.0, 6.0, 5.0, 13.0, 31.0, 82.0, 1.0, 1
1610612759.0, 72.0, 0.375, 15.0, 0.267, 45.0, 0.778, 13.0, 27.0, 14.0, 7.0, 4.0, 14.0, 16.0, 93.0, 0.0, 1610612756.0, 85.0, 0.494, 14.0, 0.286, 18.0, 0.833, 11.0, 30.0, 25.0, 9.0, 3.0, 11.0, 33.0, 103.0, 1.0, 2
1610612761.0, 81.0, 0.383, 13.0, 0.154, 34.0, 0.676, 15.0, 31.0, 21.0, 5.0, 5.0, 12.0, 20.0, 87.0, 0.0, 1610612756.0, 80.0, 0.425, 21.0, 0.476, 23.0, 0.739, 13.0, 30.0, 20.0, 7.0, 5.0, 9.0, 27.0, 95.0, 1.0, 2
1610612757.0, 73.0, 0.411, 11.0, 0.273, 22.0, 0.727, 10.0, 35.0, 18.0, 8.0, 6.0, 21.0, 20.0, 79.0, 0.0, 1610612756.0, 78.0, 0.41, 11.0, 0.636, 16.0, 0.813, 9.0, 30.0, 24.0, 13.0, 1.0, 14.0, 20.0, 84.0, 1.0, 2
1610612758.0, 84.0, 0.524, 14.0, 0.286, 19.0, 0.684, 10.0, 38.0, 24.0, 11.0, 7.0, 18.0, 22.0, 105.0, 0.0, 1610612756.0, 90.0, 0.422, 16.0, 0.375, 24.0, 0.667, 16.0, 29.0, 19.0, 8.0, 5.0, 17.0, 18.0, 98.0, 1.0, 1
1610612763.0, 94.0, 0.404, 10.0, 0.3, 35.0, 0.857, 11.0, 41.0, 21.0, 8.0, 3.0, 19.0, 25.0, 109.0, 0.0, 1610612756.0, 95.0, 0.421, 14.0, 0.5, 29.0, 0.655, 13.0, 37.0, 20.0, 11.0, 9.0, 18.0, 32.0, 106.0, 1.0, 1
1610612759.0, 78.0, 0.385, 8.0, 0.125, 26.0, 0.769, 11.0, 27.0, 18.0, 4.0, 7.0, 22.0, 18.0, 81.0, 0.0, 1610612756.0, 83.0, 0.518, 13.0, 0.154, 17.0, 0.706, 9.0, 30.0, 29.0, 15.0, 6.0, 13.0, 26.0, 100.0, 1.0, 2
1610612757.0, 66.0, 0.439, 11.0, 0.364, 25.0, 0.8, 10.0, 26.0, 24.0, 5.0, 6.0, 25.0, 29.0, 82.0, 0.0, 1610612756.0, 82.0, 0.5, 19.0, 0.421, 23.0, 0.783, 12.0, 24.0, 28.0, 14.0, 5.0, 14.0, 24.0, 108.0, 1.0, 2
1610612758.0, 77.0, 0.558, 11.0, 0.636, 26.0, 0.692, 10.0, 25.0, 24.0, 13.0, 2.0, 15.0, 16.0, 111.0, 0.0, 1610612757.0, 79.0, 0.557, 18.0, 0.333, 11.0, 0.636, 9.0, 25.0, 30.0, 10.0, 4.0, 18.0, 23.0, 101.0, 1.0, 1
1610612757.0, 88.0, 0.443, 12.0, 0.583, 28.0, 0.643, 15.0, 28.0, 22.0, 13.0, 1.0, 16.0, 26.0, 103.0, 0.0, 1610612765.0, 73.0, 0.479, 10.0, 0.4, 30.0, 0.733, 11.0, 29.0, 17.0, 6.0, 9.0, 23.0, 26.0, 96.0, 1.0, 1
1610612757.0, 74.0, 0.446, 10.0, 0.5, 18.0, 0.667, 14.0, 41.0, 25.0, 4.0, 6.0, 16.0, 15.0, 83.0, 0.0, 1610612766.0, 88.0, 0.33, 11.0, 0.273, 14.0, 0.643, 14.0, 26.0, 21.0, 10.0, 7.0, 7.0, 19.0, 70.0, 1.0, 1
1610612757.0, 70.0, 0.414, 15.0, 0.267, 30.0, 0.9, 11.0, 36.0, 20.0, 8.0, 4.0, 14.0, 17.0, 89.0, 0.0, 1610612766.0, 80.0, 0.325, 10.0, 0.3, 14.0, 0.857, 15.0, 26.0, 16.0, 7.0, 1.0, 15.0, 25.0, 67.0, 1.0, 1
1610612763.0, 72.0, 0.472, 7.0, 0.143, 16.0, 0.75, 4.0, 24.0, 29.0, 16.0, 3.0, 21.0, 12.0, 81.0, 0.0, 1610612757.0, 84.0, 0.548, 10.0, 0.2, 13.0, 0.769, 14.0, 32.0, 31.0, 16.0, 3.0, 23.0, 17.0, 104.0, 1.0, 2
1610612762.0, 70.0, 0.514, 15.0, 0.533, 36.0, 0.611, 10.0, 28.0, 27.0, 7.0, 4.0, 19.0, 33.0, 102.0, 0.0, 1610612757.0, 79.0, 0.456, 22.0, 0.318, 29.0, 0.828, 11.0, 27.0, 20.0, 10.0, 5.0, 18.0, 35.0, 103.0, 1.0, 2
1610612764.0, 65.0, 0.415, 7.0, 0.286, 23.0, 0.609, 7.0, 25.0, 22.0, 10.0, 4.0, 23.0, 17.0, 70.0, 0.0, 1610612757.0, 78.0, 0.474, 12.0, 0.25, 14.0, 0.714, 11.0, 30.0, 28.0, 12.0, 4.0, 19.0, 25.0, 87.0, 1.0, 2
1610612757.0, 82.0, 0.463, 16.0, 0.375, 36.0, 0.889, 10.0, 35.0, 25.0, 17.0, 3.0, 17.0, 32.0, 114.0, 0.0, 1610612765.0, 77.0, 0.364, 9.0, 0.556, 32.0, 0.688, 10.0, 25.0, 14.0, 7.0, 1.0, 25.0, 29.0, 83.0, 1.0, 1
1610612761.0, 75.0, 0.44, 10.0, 0.3, 29.0, 0.655, 10.0, 30.0, 25.0, 7.0, 2.0, 11.0, 24.0, 88.0, 0.0, 1610612757.0, 84.0, 0.476, 10.0, 0.3, 16.0, 0.75, 13.0, 30.0, 25.0, 9.0, 5.0, 10.0, 22.0, 95.0, 1.0, 2
1610612760.0, 81.0, 0.469, 16.0, 0.438, 29.0, 0.759, 17.0, 30.0, 24.0, 7.0, 6.0, 12.0, 20.0, 105.0, 0.0, 1610612757.0, 77.0, 0.39, 21.0, 0.381, 30.0, 0.833, 14.0, 26.0, 18.0, 9.0, 9.0, 12.0, 18.0, 93.0, 1.0, 1
1610612764.0, 78.0, 0.449, 8.0, 0.25, 26.0, 0.846, 11.0, 22.0, 13.0, 8.0, 5.0, 14.0, 27.0, 94.0, 0.0, 1610612757.0, 78.0, 0.5, 8.0, 0.75, 28.0, 0.714, 15.0, 28.0, 22.0, 10.0, 8.0, 15.0, 23.0, 104.0, 1.0, 2
1610612761.0, 89.0, 0.348, 17.0, 0.294, 19.0, 0.684, 13.0, 31.0, 20.0, 4.0, 2.0, 8.0, 21.0, 80.0, 0.0, 1610612757.0, 76.0, 0.461, 7.0, 0.286, 20.0, 0.7, 9.0, 40.0, 23.0, 3.0, 7.0, 11.0, 21.0, 86.0, 1.0, 2
1610612758.0, 83.0, 0.373, 16.0, 0.188, 19.0, 0.737, 12.0, 34.0, 20.0, 5.0, 6.0, 8.0, 17.0, 79.0, 0.0, 1610612757.0, 87.0, 0.368, 13.0, 0.231, 11.0, 0.727, 12.0, 36.0, 20.0, 4.0, 10.0, 11.0, 19.0, 75.0, 1.0, 1
1610612760.0, 75.0, 0.413, 16.0, 0.125, 33.0, 0.788, 11.0, 23.0, 20.0, 14.0, 5.0, 16.0, 18.0, 90.0, 0.0, 1610612757.0, 90.0, 0.456, 9.0, 0.222, 17.0, 0.765, 23.0, 31.0, 28.0, 11.0, 6.0, 22.0, 28.0, 97.0, 1.0, 2
1610612759.0, 82.0, 0.512, 7.0, 0.429, 18.0, 0.556, 15.0, 42.0, 21.0, 2.0, 7.0, 17.0, 23.0, 97.0, 0.0, 1610612758.0, 85.0, 0.388, 20.0, 0.2, 35.0, 0.6, 13.0, 27.0, 17.0, 11.0, 3.0, 7.0, 17.0, 91.0, 1.0, 1
1610612760.0, 83.0, 0.494, 12.0, 0.417, 30.0, 0.733, 19.0, 32.0, 20.0, 10.0, 3.0, 18.0, 20.0, 109.0, 0.0, 1610612758.0, 92.0, 0.446, 23.0, 0.435, 24.0, 0.625, 19.0, 23.0, 25.0, 7.0, 11.0, 14.0, 23.0, 107.0, 1.0, 1
1610612758.0, 82.0, 0.427, 14.0, 0.357, 24.0, 0.667, 11.0, 32.0, 21.0, 9.0, 6.0, 13.0, 19.0, 91.0, 0.0, 1610612766.0, 82.0, 0.402, 15.0, 0.2, 20.0, 0.9, 14.0, 36.0, 23.0, 8.0, 6.0, 14.0, 20.0, 87.0, 1.0, 1
1610612760.0, 93.0, 0.441, 13.0, 0.154, 12.0, 0.667, 13.0, 29.0, 23.0, 9.0, 4.0, 18.0, 29.0, 92.0, 0.0, 1610612758.0, 85.0, 0.388, 12.0, 0.25, 38.0, 0.737, 16.0, 32.0, 18.0, 7.0, 7.0, 16.0, 20.0, 97.0, 1.0, 2
1610612763.0, 87.0, 0.448, 9.0, 0.222, 21.0, 0.619, 17.0, 34.0, 21.0, 4.0, 5.0, 12.0, 16.0, 93.0, 0.0, 1610612758.0, 85.0, 0.459, 15.0, 0.333, 18.0, 0.667, 10.0, 31.0, 25.0, 7.0, 4.0, 8.0, 20.0, 95.0, 1.0, 2
1610612760.0, 99.0, 0.384, 17.0, 0.176, 12.0, 0.833, 26.0, 33.0, 29.0, 9.0, 5.0, 16.0, 19.0, 89.0, 0.0, 1610612758.0, 80.0, 0.4, 17.0, 0.471, 21.0, 0.619, 13.0, 29.0, 22.0, 7.0, 6.0, 17.0, 15.0, 85.0, 1.0, 1
1610612764.0, 82.0, 0.366, 5.0, 0.4, 23.0, 0.435, 18.0, 41.0, 14.0, 7.0, 4.0, 23.0, 20.0, 72.0, 0.0, 1610612758.0, 97.0, 0.423, 22.0, 0.318, 23.0, 0.739, 14.0, 40.0, 19.0, 14.0, 12.0, 9.0, 19.0, 106.0, 1.0, 2
1610612758.0, 75.0, 0.4, 22.0, 0.318, 29.0, 0.793, 8.0, 30.0, 18.0, 11.0, 3.0, 16.0, 17.0, 90.0, 0.0, 1610612766.0, 83.0, 0.47, 17.0, 0.412, 18.0, 0.889, 9.0, 38.0, 27.0, 12.0, 5.0, 13.0, 22.0, 101.0, 1.0, 2
1610612759.0, 82.0, 0.354, 12.0, 0.333, 17.0, 0.765, 14.0, 41.0, 13.0, 7.0, 7.0, 22.0, 15.0, 75.0, 0.0, 1610612758.0, 89.0, 0.36, 18.0, 0.111, 22.0, 0.682, 12.0, 33.0, 18.0, 11.0, 10.0, 13.0, 17.0, 81.0, 1.0, 2
1610612759.0, 77.0, 0.39, 10.0, 0.5, 29.0, 0.586, 14.0, 28.0, 18.0, 9.0, 8.0, 15.0, 17.0, 82.0, 0.0, 1610612758.0, 94.0, 0.362, 13.0, 0.0, 14.0, 0.786, 21.0, 35.0, 18.0, 6.0, 4.0, 17.0, 21.0, 79.0, 1.0, 1
1610612760.0, 82.0, 0.402, 11.0, 0.273, 37.0, 0.865, 13.0, 25.0, 14.0, 9.0, 1.0, 19.0, 21.0, 101.0, 0.0, 1610612758.0, 96.0, 0.521, 17.0, 0.353, 25.0, 0.76, 17.0, 34.0, 34.0, 15.0, 7.0, 15.0, 23.0, 125.0, 1.0, 2
1610612758.0, 92.0, 0.37, 13.0, 0.615, 29.0, 0.828, 23.0, 24.0, 23.0, 16.0, 4.0, 17.0, 26.0, 100.0, 0.0, 1610612765.0, 74.0, 0.446, 12.0, 0.25, 29.0, 0.828, 14.0, 31.0, 18.0, 10.0, 8.0, 25.0, 26.0, 93.0, 1.0, 1
1610612762.0, 82.0, 0.378, 15.0, 0.267, 27.0, 0.741, 17.0, 24.0, 19.0, 5.0, 0.0, 9.0, 32.0, 86.0, 0.0, 1610612759.0, 64.0, 0.516, 16.0, 0.313, 46.0, 0.609, 11.0, 30.0, 17.0, 4.0, 5.0, 7.0, 24.0, 99.0, 1.0, 2
1610612763.0, 78.0, 0.385, 9.0, 0.222, 19.0, 0.789, 9.0, 22.0, 16.0, 7.0, 4.0, 20.0, 22.0, 77.0, 0.0, 1610612759.0, 86.0, 0.547, 10.0, 0.6, 18.0, 0.556, 18.0, 35.0, 24.0, 12.0, 4.0, 15.0, 20.0, 110.0, 1.0, 2
1610612761.0, 90.0, 0.456, 12.0, 0.583, 12.0, 0.75, 11.0, 31.0, 22.0, 8.0, 4.0, 8.0, 19.0, 98.0, 0.0, 1610612759.0, 72.0, 0.458, 15.0, 0.267, 31.0, 0.677, 10.0, 33.0, 18.0, 7.0, 13.0, 12.0, 11.0, 91.0, 1.0, 1
1610612759.0, 74.0, 0.527, 17.0, 0.412, 32.0, 0.813, 10.0, 30.0, 18.0, 8.0, 5.0, 16.0, 22.0, 111.0, 0.0, 1610612765.0, 79.0, 0.456, 10.0, 0.4, 21.0, 0.667, 11.0, 23.0, 18.0, 11.0, 3.0, 16.0, 23.0, 90.0, 1.0, 1
1610612759.0, 84.0, 0.464, 18.0, 0.278, 37.0, 0.676, 16.0, 39.0, 26.0, 7.0, 12.0, 16.0, 21.0, 108.0, 0.0, 1610612765.0, 92.0, 0.446, 12.0, 0.417, 21.0, 0.667, 14.0, 27.0, 20.0, 10.0, 6.0, 11.0, 28.0, 101.0, 1.0, 1
1610612759.0, 74.0, 0.405, 12.0, 0.417, 27.0, 0.704, 10.0, 35.0, 21.0, 7.0, 1.0, 17.0, 15.0, 84.0, 0.0, 1610612766.0, 81.0, 0.457, 10.0, 0.6, 12.0, 0.667, 6.0, 36.0, 30.0, 8.0, 5.0, 12.0, 24.0, 88.0, 1.0, 2
1610612762.0, 79.0, 0.38, 14.0, 0.143, 34.0, 0.618, 15.0, 21.0, 16.0, 11.0, 8.0, 13.0, 34.0, 83.0, 0.0, 1610612759.0, 61.0, 0.426, 10.0, 0.4, 40.0, 0.875, 10.0, 34.0, 14.0, 7.0, 10.0, 21.0, 30.0, 91.0, 1.0, 2
1610612763.0, 85.0, 0.388, 10.0, 0.4, 12.0, 0.75, 15.0, 26.0, 17.0, 8.0, 3.0, 13.0, 16.0, 79.0, 0.0, 1610612759.0, 75.0, 0.547, 14.0, 0.5, 11.0, 0.727, 8.0, 33.0, 27.0, 7.0, 9.0, 14.0, 21.0, 97.0, 1.0, 2
1610612760.0, 83.0, 0.386, 17.0, 0.176, 24.0, 0.75, 12.0, 34.0, 14.0, 7.0, 9.0, 17.0, 32.0, 85.0, 0.0, 1610612759.0, 85.0, 0.447, 11.0, 0.364, 40.0, 0.8, 15.0, 37.0, 25.0, 7.0, 8.0, 9.0, 19.0, 112.0, 1.0, 2
1610612764.0, 83.0, 0.434, 9.0, 0.667, 19.0, 0.895, 10.0, 32.0, 19.0, 7.0, 6.0, 15.0, 26.0, 95.0, 0.0, 1610612759.0, 76.0, 0.487, 7.0, 0.571, 31.0, 0.677, 10.0, 31.0, 22.0, 9.0, 6.0, 13.0, 20.0, 99.0, 1.0, 2
1610612762.0, 77.0, 0.39, 11.0, 0.455, 21.0, 0.667, 11.0, 36.0, 18.0, 4.0, 8.0, 18.0, 21.0, 79.0, 0.0, 1610612759.0, 82.0, 0.415, 13.0, 0.385, 19.0, 0.684, 12.0, 29.0, 22.0, 13.0, 8.0, 9.0, 15.0, 86.0, 1.0, 2
1610612763.0, 86.0, 0.36, 11.0, 0.455, 18.0, 0.611, 10.0, 32.0, 19.0, 12.0, 4.0, 11.0, 23.0, 78.0, 0.0, 1610612759.0, 66.0, 0.455, 10.0, 0.4, 37.0, 0.73, 4.0, 43.0, 20.0, 5.0, 7.0, 17.0, 19.0, 91.0, 1.0, 2
1610612762.0, 75.0, 0.507, 13.0, 0.231, 26.0, 0.885, 8.0, 29.0, 26.0, 11.0, 7.0, 16.0, 30.0, 102.0, 0.0, 1610612760.0, 71.0, 0.408, 13.0, 0.385, 31.0, 0.806, 12.0, 24.0, 20.0, 7.0, 5.0, 19.0, 19.0, 88.0, 1.0, 1
1610612763.0, 91.0, 0.462, 17.0, 0.235, 18.0, 0.778, 10.0, 29.0, 32.0, 7.0, 2.0, 13.0, 18.0, 102.0, 0.0, 1610612760.0, 81.0, 0.556, 12.0, 0.5, 29.0, 0.655, 6.0, 36.0, 30.0, 11.0, 6.0, 13.0, 19.0, 115.0, 1.0, 2
1610612764.0, 87.0, 0.448, 22.0, 0.409, 21.0, 0.667, 13.0, 31.0, 25.0, 6.0, 2.0, 17.0, 26.0, 101.0, 0.0, 1610612760.0, 82.0, 0.476, 14.0, 0.5, 25.0, 0.76, 10.0, 27.0, 20.0, 8.0, 5.0, 14.0, 22.0, 104.0, 1.0, 2
1610612761.0, 85.0, 0.482, 18.0, 0.278, 9.0, 0.778, 13.0, 29.0, 28.0, 8.0, 18.0, 17.0, 20.0, 94.0, 0.0, 1610612760.0, 89.0, 0.427, 15.0, 0.333, 15.0, 0.733, 18.0, 23.0, 18.0, 8.0, 4.0, 11.0, 13.0, 92.0, 1.0, 1
1610612760.0, 83.0, 0.506, 13.0, 0.692, 18.0, 0.611, 12.0, 24.0, 33.0, 4.0, 5.0, 10.0, 27.0, 104.0, 0.0, 1610612766.0, 74.0, 0.446, 19.0, 0.263, 38.0, 0.816, 14.0, 31.0, 19.0, 6.0, 7.0, 13.0, 17.0, 102.0, 1.0, 1
1610612764.0, 78.0, 0.372, 14.0, 0.214, 37.0, 0.703, 13.0, 28.0, 18.0, 6.0, 6.0, 13.0, 29.0, 87.0, 0.0, 1610612760.0, 88.0, 0.432, 11.0, 0.455, 33.0, 0.788, 17.0, 34.0, 23.0, 6.0, 5.0, 13.0, 28.0, 107.0, 1.0, 2
1610612763.0, 86.0, 0.419, 17.0, 0.235, 22.0, 0.773, 12.0, 27.0, 23.0, 5.0, 5.0, 11.0, 21.0, 93.0, 0.0, 1610612760.0, 75.0, 0.48, 11.0, 0.455, 23.0, 0.739, 9.0, 34.0, 23.0, 9.0, 5.0, 15.0, 25.0, 94.0, 1.0, 2
1610612760.0, 87.0, 0.425, 17.0, 0.235, 26.0, 0.808, 11.0, 25.0, 20.0, 8.0, 3.0, 14.0, 26.0, 99.0, 0.0, 1610612765.0, 80.0, 0.5, 20.0, 0.3, 33.0, 0.788, 13.0, 31.0, 24.0, 8.0, 2.0, 15.0, 28.0, 112.0, 1.0, 2
1610612760.0, 90.0, 0.378, 17.0, 0.235, 25.0, 0.8, 19.0, 29.0, 18.0, 10.0, 0.0, 13.0, 22.0, 92.0, 0.0, 1610612765.0, 83.0, 0.494, 17.0, 0.412, 16.0, 0.75, 13.0, 32.0, 24.0, 6.0, 11.0, 18.0, 22.0, 101.0, 1.0, 2
1610612760.0, 80.0, 0.463, 14.0, 0.429, 25.0, 0.88, 13.0, 24.0, 25.0, 6.0, 2.0, 10.0, 25.0, 102.0, 0.0, 1610612766.0, 79.0, 0.418, 16.0, 0.25, 28.0, 0.857, 14.0, 25.0, 22.0, 4.0, 3.0, 13.0, 20.0, 94.0, 1.0, 1
1610612763.0, 90.0, 0.433, 14.0, 0.286, 26.0, 0.462, 14.0, 37.0, 28.0, 12.0, 6.0, 11.0, 21.0, 94.0, 0.0, 1610612760.0, 84.0, 0.381, 23.0, 0.348, 22.0, 0.727, 14.0, 38.0, 20.0, 5.0, 9.0, 19.0, 25.0, 88.0, 1.0, 1
1610612764.0, 78.0, 0.385, 14.0, 0.357, 16.0, 0.875, 11.0, 22.0, 15.0, 11.0, 2.0, 21.0, 19.0, 79.0, 0.0, 1610612761.0, 76.0, 0.513, 16.0, 0.375, 20.0, 0.85, 12.0, 30.0, 21.0, 11.0, 10.0, 19.0, 18.0, 101.0, 1.0, 2
1610612761.0, 88.0, 0.466, 21.0, 0.667, 13.0, 0.846, 13.0, 32.0, 33.0, 5.0, 8.0, 11.0, 25.0, 107.0, 0.0, 1610612766.0, 77.0, 0.442, 9.0, 0.222, 38.0, 0.763, 10.0, 33.0, 18.0, 9.0, 6.0, 7.0, 20.0, 99.0, 1.0, 1
1610612761.0, 79.0, 0.557, 17.0, 0.412, 20.0, 0.75, 6.0, 43.0, 31.0, 7.0, 4.0, 17.0, 27.0, 110.0, 0.0, 1610612765.0, 89.0, 0.326, 16.0, 0.188, 33.0, 0.727, 12.0, 30.0, 16.0, 8.0, 2.0, 10.0, 20.0, 85.0, 1.0, 1
1610612762.0, 88.0, 0.432, 9.0, 0.333, 20.0, 0.8, 14.0, 28.0, 25.0, 8.0, 5.0, 11.0, 22.0, 95.0, 0.0, 1610612761.0, 89.0, 0.461, 22.0, 0.364, 19.0, 0.684, 16.0, 32.0, 29.0, 7.0, 9.0, 11.0, 19.0, 103.0, 1.0, 2
1610612762.0, 76.0, 0.553, 6.0, 0.333, 16.0, 0.75, 9.0, 31.0, 25.0, 10.0, 9.0, 14.0, 22.0, 98.0, 0.0, 1610612761.0, 74.0, 0.392, 13.0, 0.462, 28.0, 0.714, 11.0, 24.0, 16.0, 6.0, 4.0, 14.0, 15.0, 84.0, 1.0, 1
1610612761.0, 94.0, 0.34, 9.0, 0.111, 18.0, 0.778, 15.0, 19.0, 19.0, 7.0, 1.0, 6.0, 19.0, 79.0, 0.0, 1610612766.0, 72.0, 0.583, 6.0, 0.167, 23.0, 0.783, 9.0, 39.0, 29.0, 3.0, 7.0, 13.0, 16.0, 103.0, 1.0, 2
1610612761.0, 89.0, 0.27, 14.0, 0.214, 21.0, 0.619, 17.0, 27.0, 13.0, 7.0, 6.0, 17.0, 18.0, 64.0, 0.0, 1610612766.0, 81.0, 0.519, 14.0, 0.214, 16.0, 0.813, 8.0, 36.0, 30.0, 9.0, 6.0, 14.0, 16.0, 100.0, 1.0, 2
1610612764.0, 87.0, 0.448, 7.0, 0.429, 27.0, 0.556, 10.0, 27.0, 23.0, 6.0, 5.0, 11.0, 32.0, 96.0, 0.0, 1610612761.0, 77.0, 0.455, 14.0, 0.357, 34.0, 0.824, 11.0, 35.0, 24.0, 2.0, 11.0, 17.0, 27.0, 103.0, 1.0, 2
1610612761.0, 93.0, 0.376, 17.0, 0.294, 31.0, 0.645, 20.0, 28.0, 27.0, 7.0, 7.0, 15.0, 21.0, 95.0, 0.0, 1610612765.0, 93.0, 0.473, 12.0, 0.25, 18.0, 0.722, 11.0, 34.0, 21.0, 7.0, 6.0, 12.0, 27.0, 104.0, 1.0, 2
1610612763.0, 66.0, 0.439, 13.0, 0.308, 28.0, 0.893, 10.0, 29.0, 16.0, 7.0, 9.0, 24.0, 24.0, 87.0, 0.0, 1610612762.0, 82.0, 0.488, 9.0, 0.333, 18.0, 0.833, 6.0, 25.0, 26.0, 13.0, 11.0, 13.0, 28.0, 98.0, 1.0, 2
1610612762.0, 74.0, 0.432, 13.0, 0.462, 24.0, 0.792, 8.0, 21.0, 23.0, 8.0, 5.0, 15.0, 25.0, 89.0, 0.0, 1610612766.0, 70.0, 0.471, 12.0, 0.25, 31.0, 0.806, 10.0, 26.0, 23.0, 7.0, 7.0, 16.0, 22.0, 94.0, 1.0, 2
